"","oid","card","choice1","cost1","sq1","mplants1","hplants1","lnative1","hnative1","mpollin1","hpollin1","whiapp1","bluapp1","allapp1","av1","choice2","cost2","sq2","mplants2","hplants2","lnative2","hnative2","mpollin2","hpollin2","whiapp2","bluapp2","allapp2","av2","choice3","cost3","sq3","mplants3","hplants3","lnative3","hnative3","mpollin3","hpollin3","whiapp3","bluapp3","allapp3","av3","choice4","cost4","sq4","mplants4","hplants4","lnative4","hnative4","mpollin4","hpollin4","whiapp4","bluapp4","allapp4","av4","choice","asc1","asc2","asc3","asc4"
"114",24,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"115",25,1,0,20,0,1,0,0,0,1,0,0,1,0,1,1,60,0,0,0,0,1,1,0,1,0,0,1,0,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"116",25,2,1,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"117",25,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"118",25,5,1,20,0,0,1,1,0,0,1,0,1,0,1,0,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"119",25,9,0,10,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,1,1,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"120",25,12,0,10,0,0,0,0,0,1,0,0,0,0,1,1,60,0,0,1,1,0,0,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"121",26,1,0,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,1,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"122",26,2,0,60,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"123",26,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,1,0,0,1,0,1,0,1,1,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"124",26,5,0,20,0,0,1,1,0,0,1,0,1,0,1,1,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"125",26,9,0,10,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,1,0,1,0,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"126",26,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"127",27,1,0,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,1,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"128",27,2,0,60,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"129",27,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"130",27,5,0,20,0,0,1,1,0,0,1,0,1,0,1,0,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"131",27,9,0,10,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,1,0,60,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"132",27,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"133",28,1,1,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,0,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"134",28,2,0,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"135",28,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"136",28,5,0,20,0,0,1,1,0,0,1,0,1,0,1,1,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"137",28,9,0,10,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,1,0,1,0,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"138",28,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"139",29,1,1,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,0,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"140",29,2,0,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"141",29,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"142",29,5,1,20,0,0,1,1,0,0,1,0,1,0,1,0,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"143",29,9,0,10,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,1,1,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"144",29,12,1,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"145",30,1,0,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,1,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"146",30,2,1,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"147",30,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"148",30,5,1,20,0,0,1,1,0,0,1,0,1,0,1,0,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"149",30,9,0,10,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,1,1,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"150",30,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"151",31,1,0,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,1,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"152",31,2,0,60,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"153",31,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,1,0,0,1,0,1,0,1,1,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"154",31,5,0,20,0,0,1,1,0,0,1,0,1,0,1,1,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"155",31,9,0,10,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,1,1,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"156",31,12,1,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"157",32,1,0,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,1,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"158",32,2,0,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"159",32,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"160",32,5,0,20,0,0,1,1,0,0,1,0,1,0,1,1,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"161",32,9,0,10,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,1,0,1,0,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"162",32,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"163",33,1,1,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,0,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"164",33,2,1,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"165",33,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"166",33,5,1,20,0,0,1,1,0,0,1,0,1,0,1,0,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"167",33,9,0,10,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,1,1,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"168",33,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"169",34,1,0,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,1,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"170",34,2,0,60,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"171",34,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"172",34,5,0,20,0,0,1,1,0,0,1,0,1,0,1,1,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"173",34,9,0,10,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,1,0,1,0,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"174",34,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"175",35,1,1,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,0,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"176",35,2,1,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"177",35,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"178",35,5,0,20,0,0,1,1,0,0,1,0,1,0,1,1,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"179",35,9,0,10,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,1,0,1,0,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"180",35,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"181",36,1,1,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,0,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"182",36,2,0,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"183",36,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"184",36,5,0,20,0,0,1,1,0,0,1,0,1,0,1,1,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"185",36,9,0,10,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,1,0,1,0,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"186",36,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"187",37,1,1,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,0,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"188",37,2,0,60,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"189",37,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,1,0,0,1,0,1,0,1,1,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"190",37,5,0,20,0,0,1,1,0,0,1,0,1,0,1,1,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"191",37,9,0,10,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,1,0,1,0,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"192",37,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"193",38,1,0,20,0,1,0,0,0,1,0,0,1,0,1,1,60,0,0,0,0,1,1,0,1,0,0,1,0,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"194",38,2,0,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"195",38,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"196",38,5,0,20,0,0,1,1,0,0,1,0,1,0,1,0,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"197",38,9,0,10,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,1,0,1,0,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"198",38,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"199",39,1,0,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,1,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"200",39,2,1,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"201",39,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"202",39,5,1,20,0,0,1,1,0,0,1,0,1,0,1,0,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"203",39,9,0,10,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,1,1,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"204",39,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"205",40,1,0,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,1,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"206",40,2,0,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"207",40,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"208",40,5,0,20,0,0,1,1,0,0,1,0,1,0,1,1,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"209",40,9,0,10,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,1,0,1,0,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"210",40,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"211",41,1,0,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,1,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"212",41,2,1,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"213",41,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"214",41,5,1,20,0,0,1,1,0,0,1,0,1,0,1,0,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"215",41,9,0,10,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,1,1,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"216",41,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"217",42,1,0,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,1,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"218",42,2,0,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"219",42,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"220",42,5,0,20,0,0,1,1,0,0,1,0,1,0,1,1,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"221",42,9,0,10,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,1,1,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"222",42,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"223",43,1,0,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,1,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"224",43,2,0,60,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"225",43,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"226",43,5,0,20,0,0,1,1,0,0,1,0,1,0,1,1,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
